# Rime user dictionary
#@/db_name	clover.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	35748
#@/user_id	snylonue-home-win10
ru suan 	乳酸	c=1 d=1 t=26146
ru suan jun 	乳酸菌	c=2 d=1.49659 t=8814
ru tong 	如同	c=1 d=1 t=7912
ru tu 	入土	c=1 d=1 t=16014
ru xia 	如下	c=2 d=1.71387 t=35748
ru zhi 	入职	c=1 d=1 t=32365
ruan 	软	c=1 d=1 t=28127
ruan jian 	软件	c=3 d=1.00645 t=24639
ruan lu you 	软路由	c=1 d=1 t=13745
ruan se qing 	软色情	c=3 d=1 t=30744
rui dian 	瑞典	c=2 d=1.99501 t=18528
rui qi 	锐气	c=1 d=1 t=26382
run 	润	c=1 d=1 t=20065
run se 	润色	c=1 d=1 t=18116
ruo 	弱	c=2 d=1.00003 t=11757
ruo guan 	弱冠	c=1 d=1 t=18820
sa guo 	撒过	c=0 d=0.1 t=35162
sa guo huang 	撒过慌	c=1 d=1 t=35163
sa jiao 	撒娇	c=0 d=0.1 t=5818
sa luo 	洒落	c=1 d=1 t=4858
sa te 	萨特	c=3 d=2.63002 t=29160
sa zai 	洒在	c=1 d=1 t=4888
sai bo 	赛博	c=1 d=1 t=35727
sai jin 	塞进	c=1 d=1 t=31226
sai le 	塞了	c=1 d=1 t=2908
san 	三	c=3 d=1.02171 t=30537
san 	伞	c=2 d=1.97531 t=28903
san bai 	三百	c=0 d=0.1 t=28735
san bai zi 	三百字	c=1 d=1 t=28736
san bu fen 	三部分	c=1 d=1.03707 t=16195
san ci yuan 	三次元	c=2 d=1.99005 t=15312
san da 	三大	c=0 d=0.1 t=23284
san da gong cheng 	三大工程	c=1 d=1 t=23285
san duan 	三段	c=0 d=0.1 t=3195
san fa 	散发	c=1 d=1 t=17460
san fen zhong 	三分钟	c=1 d=1 t=15491
san ge 	三个	c=2 d=1 t=17039
san ge yue 	三个月	c=1 d=1 t=15054
san guan 	三观	c=2 d=1.82219 t=980
san guan bu zheng 	三观不正	c=1 d=1 t=972
san guan zheng 	三观正	c=1 d=1 t=981
san guang 	散光	c=1 d=1 t=3825
san guo 	三国	c=2 d=1.00005 t=27603
san hao xue sheng 	三好学生	c=1 d=1 t=35294
san ji 	三集	c=3 d=0.522046 t=35748
san jiao 	三角	c=1 d=1 t=33739
san ju hua 	三句话	c=1 d=1 t=11198
san lin suan 	三磷酸	c=1 d=1 t=14073
san ren 	三人	c=5 d=1 t=29314
san ren 	散人	c=4 d=1.10342 t=34681
san shi san wan 	三十三万	c=0 d=0.1 t=5815
san shi san wan wo 	三十三万我	c=1 d=1 t=5816
san shi tu 	三视图	c=1 d=1 t=5010
san si 	三司	c=1 d=1 t=9778
san sui 	三岁	c=1 d=1 t=18004
san tan 	三碳	c=1 d=1 t=26148
san tian 	三天	c=3 d=1.00208 t=26358
san tian qian 	三天前	c=1 d=1 t=25108
san wei 	三位	c=1 d=1 t=8797
san wei 	三维	c=7 d=1.00071 t=11855
san wen yu 	三文鱼	c=1 d=1 t=32546
san zhuang 	散装	c=1 d=1 t=26002
sang na yu 	桑拿浴	c=1 d=1 t=21781
sang shen pei 	桑椹胚	c=1 d=1 t=11644
sao 	扫	c=1 d=0.1 t=25770
sao bu 	扫不	c=1 d=1 t=1842
sao bu chu lai 	扫不出来	c=1 d=1 t=1831
sao miao 	扫描	c=1 d=1 t=24384
sao miao yi 	扫描仪	c=0 d=0.1 t=25770
sao miao yi sao de 	扫描仪扫的	c=1 d=1 t=25771
sao tu 	扫图	c=1 d=1 t=22024
se 	色	c=1 d=0.188922 t=34560
se bu 	色不	c=0 d=0.1 t=34560
se bu se 	色不色	c=1 d=1 t=34561
se cai 	色彩	c=7 d=1.55551 t=33567
se er bu yin 	色而不淫	c=1 d=1 t=30896
se kuai 	色块	c=1 d=1 t=2188
se qi 	色气	c=6 d=1 t=34024
se qing 	色情	c=7 d=1.00002 t=34075
se se 	色色	c=1 d=1 t=21145
se se qi qi 	色色气气	c=1 d=1 t=3374
se tu 	色图	c=8 d=1 t=34019
se tu hua shi 	色图画师	c=1 d=1 t=28982
se tu le 	色图了	c=1 d=1 t=23026
se tu qun 	色图群	c=1 d=1 t=22953
sen lin 	森林	c=1 d=1 t=29584
sha 	啥	c=1 d=1 t=29662
sha 	杀	c=0 d=0.1 t=2450
sha di 	杀敌	c=1 d=1 t=9554
sha diao 	沙雕	c=1 d=0.826149 t=7210
sha diao de 	沙雕的	c=1 d=1 t=7211
sha du 	杀毒	c=1 d=1 t=22895
sha fa shang 	沙发上	c=1 d=1 t=2044
sha jiao 	啥叫	c=1 d=0.364219 t=35748
sha mi 	沙弥	c=0 d=0.1 t=11006
sha mu 	莎木	c=2 d=1.99501 t=9247
sha ren 	杀人	c=5 d=1 t=29723
sha ren zhe 	杀人者	c=2 d=1.92312 t=9266
sha ruan 	杀软	c=1 d=1 t=1595
sha shou 	杀手	c=1 d=1 t=17936
sha si 	杀死	c=3 d=1.22053 t=9115
sha tang 	砂糖	c=0 d=0.1 t=19675
sha tang bu deng shi 	砂糖不等式	c=1 d=1 t=19676
sha yu 	鲨鱼	c=1 d=1 t=27362
sha zi 	沙子	c=2 d=1 t=17712
shai hen 	晒痕	c=1 d=1 t=17147
shai xuan 	筛选	c=1 d=1 t=932
shai xuan chu 	筛选出	c=1 d=1 t=27180
shan 	删	c=0 d=0.1 t=34731
shan chang 	擅长	c=2 d=1 t=34674
shan chu 	删除	c=2 d=1 t=29321
shan chu xian 	删除线	c=0 d=0.1 t=3222
shan jian 	删减	c=0 d=0.1 t=15298
shan le 	删了	c=4 d=1 t=34907
shan le 	山了	c=1 d=1 t=16915
shan mei shan 	删没删	c=1 d=1 t=34732
shan wo 	删我	c=2 d=1.81465 t=22416
shan zhi 	埏埴	c=1 d=1 t=5078
shang 	上	c=94 d=0.282477 t=35748
shang 	商	c=1 d=1.05379 t=6179
shang ban 	上班	c=3 d=1 t=30025
shang bu liao 	上不了	c=0 d=0.1 t=2839
shang bu liao ke 	上不了课	c=1 d=1 t=2840
shang ceng 	上层	c=3 d=1 t=28049
shang ceng jian zhu 	上层建筑	c=2 d=1 t=29180
shang ceng ren wu 	上层人物	c=1 d=1 t=6350
shang chang 	商场	c=1 d=1 t=2548
shang cheng 	上乘	c=1 d=1 t=28719
shang chuan 	上传	c=1 d=1 t=25873
shang chuang le 	上床了	c=1 d=1 t=17402
shang ci 	上次	c=16 d=0.396593 t=35748
shang dang 	上当	c=1 d=1 t=8620
shang dang le 	上当了	c=1 d=1 t=867
shang de 	上得	c=1 d=1 t=3396
shang de 	上的	c=12 d=0.946485 t=35748
shang di 	上帝	c=2 d=1.34819 t=8083
shang dian 	商店	c=1 d=1 t=13365
shang diao 	上吊	c=0 d=0.1 t=11239
shang diao li xue 	上吊力学	c=1 d=1 t=11240
shang gang shang xian 	上纲上线	c=1 d=1 t=15275
shang ge 	上个	c=7 d=1 t=32746
shang ge shi ji 	上个世纪	c=1 d=1 t=28964
shang ge yue 	上个月	c=1 d=1 t=21981
shang guan 	上官	c=1 d=1 t=10376
shang hai 	上海	c=3 d=1.30422 t=30234
shang hai 	伤害	c=1 d=1 t=13538
shang ji 	上级	c=1 d=1 t=16810
shang ji 	上集	c=1 d=1 t=26018
shang ji du 	上季度	c=1 d=1 t=27896
shang ji hui gu 	上集回顾	c=1 d=1 t=16811
shang kan 	上看	c=1 d=1 t=22303
shang ke 	上课	c=7 d=1.99005 t=31294
shang lai 	上来	c=0 d=0.1 t=10608
shang lai le 	上来了	c=1 d=1 t=14678
shang le 	上了	c=4 d=0.170651 t=34897
shang liu she hui 	上流社会	c=1 d=1 t=17505
shang ma 	上吗	c=2 d=1 t=17177
shang men fu wu 	上门服务	c=1 d=1 t=34417
shang mian 	上面	c=10 d=1.21221 t=35073
shang mian bai 	上面摆	c=1 d=1 t=17275
shang ne 	上呢	c=0 d=0.1 t=12990
shang pin 	商品	c=1 d=1 t=22200
shang qi lai 	上起来	c=1 d=1 t=3356
shang qu 	上去	c=2 d=1 t=35484
shang sheng 	上升	c=0 d=0.1 t=33830
shang shi ji 	上世纪	c=1 d=1 t=29194
shang su 	上诉	c=1 d=1 t=6090
shang tao 	上套	c=1 d=1 t=20272
shang tou 	上头	c=0 d=0.1 t=27415
shang wan 	上完	c=1 d=1 t=21946
shang wan ke 	上完课	c=1 d=1 t=8698
shang wang 	上网	c=2 d=1 t=34370
shang wang ke 	上网课	c=1 d=1 t=17291
shang wu 	上午	c=1 d=1 t=4679
shang xi 	赏析	c=0 d=0.1 t=20727
shang xi le 	赏析了	c=1 d=1 t=20728
shang xia 	上下	c=1 d=1 t=19025
shang xia wen 	上下文	c=2 d=1 t=32887
shang xian 	上限	c=1 d=1 t=32083
shang xin 	上心	c=1 d=1 t=10433
shang xue 	上学	c=7 d=1.17596 t=30023
shang xue qi 	上学期	c=3 d=1 t=19767
shang ye gong si 	商业公司	c=1 d=1 t=15747
shang ye hua 	商业化	c=1 d=1 t=16288
shang yi 	上一	c=1 d=0.1 t=30300
shang yi ben 	上一本	c=1 d=1 t=29740
shang yi ci 	上一次	c=4 d=1.96561 t=32854
shang yi ge 	上一个	c=1 d=1 t=24211
shang yi ji 	上一季	c=1 d=1 t=30301
shang yi ju 	上一句	c=1 d=1 t=2411
shang yi tie 	上一贴	c=1 d=1 t=34531
shang yi ye 	上一页	c=1 d=1 t=22531
shang yin 	上瘾	c=0 d=0.1 t=28974
shang ying 	上映	c=0 d=0.1 t=3689
shang zhang 	上涨	c=1 d=1 t=29038
shang zhao 	上找	c=1 d=1 t=34499
shang zhou 	上周	c=8 d=1.09861 t=30803
shao 	少	c=5 d=1 t=31077
shao ba 	少吧	c=1 d=1 t=23078
shao chu men 	少出门	c=1 d=1 t=15383
shao hou 	稍后	c=1 d=1 t=9176
shao kan 	少看	c=0 d=0.1 t=26534
shao kan le 	少看了	c=1 d=1 t=26535
shao le 	少了	c=2 d=1 t=26384
shao nian 	少年	c=2 d=1 t=18040
shao nv 	少女	c=4 d=0.0154124 t=35748
shao nv bian hao 	少女编号	c=1 d=0.154896 t=35748
shao nv zhong mo lv xing 	少女终末旅行	c=4 d=1 t=28359
shao shu 	少数	c=2 d=1 t=16460
shao wei 	稍微	c=1 d=0.33454 t=35748
shao wei gai le xia 	稍微改了下	c=1 d=1 t=24488
shao ye 	少爷	c=0 d=0.1 t=21190
shao yi dian 	少一点	c=1 d=1 t=25897
shao you 	少有	c=2 d=1 t=20717
she 	设	c=0 d=0.1 t=23339
she bao 	社保	c=2 d=1 t=18630
she bei 	设备	c=4 d=0.349938 t=35748
she chu 	社畜	c=1 d=1 t=28677
she dao 	射到	c=0 d=0.1 t=5834
she dao di er 	射到第二	c=1 d=1 t=5835
she ding 	设定	c=11 d=0.501872 t=35748
she ding de 	设定的	c=1 d=1 t=4448
she ding zai 	设定在	c=1 d=1 t=32732
she hui 	社会	c=29 d=1.06235 t=33311
she hui de 	社会的	c=1 d=1 t=2976
she hui di wei 	社会地位	c=1 d=1 t=18217
she hui hua 	社会化	c=2 d=1.95123 t=8014
she hui shi jian 	社会实践	c=2 d=1.99501 t=29889
she hui wen ti 	社会问题	c=1 d=1 t=11132
she hui xing tai 	社会形态	c=1 d=1 t=10215
she hui xue 	社会学	c=2 d=1 t=18449
she hui yi shi 	社会意识	c=1 d=1 t=19076
she ji 	涉及	c=3 d=1 t=20518
she ji 	设计	c=3 d=1 t=28392
she ji tu 	设计图	c=1 d=1 t=5009
she jiao ruan jian 	社交软件	c=1 d=1 t=22385
she li 	设立	c=1 d=1 t=6077
she mi ma 	设密码	c=1 d=1 t=23340
she qi 	舍弃	c=1 d=1 t=28934
she qu 	社区	c=5 d=0.0642483 t=35748
she shou 	射手	c=0 d=0.1 t=17327
she shou wang 	射手网	c=1 d=1 t=17328
she tou 	舌头	c=1 d=1 t=2610
she xiang tou 	摄像头	c=1 d=1 t=8391
she zhi 	设置	c=17 d=0.576062 t=35748
shei 	谁	c=5 d=1 t=29316
shei hui 	谁会	c=1 d=1 t=19499
shei jia 	谁家	c=1 d=1 t=11515
shei la ge 	谁拉个	c=1 d=1 t=21288
shei lai 	谁来	c=1 d=1 t=14269
shei xie gao zi 	谁写稿子	c=1 d=1 t=5600
shei you neng 	谁又能	c=1 d=1 t=29849
shei zhi dao 	谁知道	c=0 d=0.1 t=29476
shei zhi dao ne 	谁知道呢	c=2 d=1 t=32121
shei zuo 	谁做	c=0 d=0.1 t=15057
shei zuo de 	谁做的	c=1 d=1 t=15058
shen 	审	c=1 d=1 t=17824
shen 	神	c=2 d=1 t=34963
shen 	身	c=4 d=1 t=28767
shen bian 	身边	c=5 d=1 t=33288
shen cha 	审查	c=5 d=1.00268 t=23909
shen chen 	深沉	c=1 d=1 t=9761
shen chu 	身处	c=1 d=1 t=1569
shen chu lai 	伸出来	c=1 d=1 t=19976
shen du 	深度	c=3 d=1.03474 t=13082
shen fen 	身份	c=3 d=1 t=30503
shen gui 	深闺	c=1 d=1 t=17509
shen he 	审核	c=1 d=1 t=31026
shen hou 	申后	c=1 d=1 t=6085
shen hua 	神话	c=2 d=1 t=29928
shen jiao 	身教	c=1 d=1 t=33437
shen jing 	神经	c=1 d=1 t=2937
shen jing wang luo 	神经网络	c=1 d=1 t=184
shen ke 	深刻	c=1 d=0.852281 t=15267
shen ke duo le 	深刻多了	c=1 d=1 t=15265
shen ling 	神灵	c=0 d=0.1 t=28412
shen ling nv hai 	神灵女孩	c=2 d=1.99005 t=28415
shen me 	什么	c=158 d=0.789389 t=35748
shen me dong xi 	什么东西	c=1 d=1 t=5648
shen me la ji 	什么垃圾	c=1 d=1 t=26486
shen me qing kuang 	什么情况	c=1 d=1 t=1875
shen me shen me 	什么什么	c=2 d=1.99005 t=31678
shen me shi hou 	什么时候	c=1 d=1 t=34
shen me yi si 	什么意思	c=6 d=1 t=30386
shen mei 	审美	c=2 d=1 t=34133
shen mi 	神秘	c=2 d=1 t=35556
shen mi xue 	神秘学	c=1 d=1 t=35569
shen mi zhu yi 	神秘主义	c=1 d=1 t=35554
shen qi 	神奇	c=2 d=0.100564 t=34033
shen qi de 	神奇的	c=0 d=0.1 t=29501
shen qing 	申请	c=1 d=1 t=4224
shen ru qian chu 	深入浅出	c=1 d=1 t=24020
shen shang 	身上	c=10 d=1.08629 t=33309
shen she 	神社	c=1 d=1 t=17190
shen shen 	深深	c=1 d=1 t=17515
shen shen qian qian 	深深浅浅	c=1 d=1 t=3365
shen shi jie 	神世界	c=1 d=1 t=32376
shen shou 	深受	c=1 d=1 t=12937
shen ti 	身体	c=2 d=1 t=30296
shen tou 	渗透	c=1 d=1 t=28135
shen tou ya 	渗透压	c=1 d=1 t=1926
shen tou zhe 	渗透着	c=1 d=1 t=4258
shen wen 	审问	c=1 d=1 t=22431
shen xun 	审讯	c=1 d=1 t=6063
shen xun shi 	审讯室	c=1 d=1.02312 t=6130
shen xun shi shi 	审讯室时	c=1 d=1 t=6131
shen yi 	深意	c=2 d=1.99501 t=31835
shen yin 	呻吟	c=1 d=1 t=12784
shen ying 	身影	c=1 d=1 t=4716
shen yuan 	深渊	c=2 d=1.00438 t=31404
shen zhi 	甚至	c=25 d=1.44709 t=34262
shen zhi ta 	神之塔	c=2 d=1 t=34508
shen zuo 	神座	c=1 d=0.200761 t=5445
sheng 	剩	c=1 d=1 t=29992
sheng 	升	c=1 d=1 t=25759
sheng 	声	c=1 d=1 t=35741
sheng 	生	c=3 d=1.00079 t=30078
sheng 	省	c=1 d=0.242926 t=35748
sheng bai fa 	生白发	c=1 d=1 t=1700
sheng bei 	圣杯	c=1 d=1 t=31174
sheng chan 	生产	c=1 d=1 t=11236
sheng chan li 	生产力	c=10 d=1.00054 t=34402
sheng chan zi liao 	生产资料	c=3 d=1 t=22752
sheng cheng 	生成	c=11 d=0.909373 t=35748
sheng cheng re lie 	生成热烈	c=1 d=1 t=9760
sheng chu 	生出	c=0 d=0.1 t=1692
sheng chu le 	生出了	c=1 d=1 t=1693
sheng dai kuan 	省带宽	c=1 d=1 t=24518
sheng dao 	声道	c=1 d=1 t=21850
sheng de 	剩的	c=1 d=1 t=2108
sheng dian dong shi 	生电动势	c=2 d=1 t=18339
sheng dong 	生动	c=0 d=0.1 t=22148
sheng dong quan shi 	生动诠释	c=1 d=1 t=22149
sheng fang 	生放	c=1 d=1 t=34340
sheng hai 	生骸	c=3 d=1.00105 t=32924
sheng huo 	生活	c=29 d=1.01675 t=35266
sheng huo zai 	生活在	c=0 d=0.1 t=23306
sheng huo zai mo shi 	生活在末世	c=2 d=1.90937 t=23326
sheng ji 	生机	c=1 d=1 t=17490
sheng ji 	省级	c=1 d=1 t=5070
sheng kong 	升空	c=0 d=0.1 t=4833
sheng kong le 	升空了	c=1 d=1 t=4834
sheng lai 	生来	c=1 d=1 t=19278
sheng li 	生理	c=1 d=1.06313 t=14355
sheng li 	胜利	c=1 d=1.00762 t=28435
sheng li huo xing 	生理活性	c=1 d=1 t=14264
sheng li xue 	生理学	c=0 d=0.1 t=31189
sheng lve 	省略	c=3 d=1.98511 t=32962
sheng ming 	生命	c=4 d=1 t=35158
sheng nv 	圣女	c=0 d=0.1 t=16935
sheng nv zhuan sheng 	圣女转生	c=1 d=1 t=16936
sheng qi 	生气	c=3 d=2.3207 t=20411
sheng qian 	生前	c=1 d=1 t=7180
sheng qian 	省钱	c=1 d=1 t=10858
sheng ri 	生日	c=3 d=2.58862 t=8332
sheng ri kuai le 	生日快乐	c=1 d=1 t=33974
sheng rou 	生肉	c=2 d=1 t=34592
sheng shang 	升上	c=1 d=1 t=32818
sheng sheng shi shi 	生生世世	c=0 d=0.1 t=5816
sheng sheng shi shi wo 	生生世世我	c=1 d=1 t=5817
sheng shuai 	盛衰	c=1 d=1 t=10923
sheng shui 	圣水	c=2 d=1.99501 t=32293
sheng wu 	生物	c=22 d=1.98265 t=30963
sheng wu da an 	生物答案	c=1 d=1 t=9205
sheng wu jing sai 	生物竞赛	c=1 d=1 t=10631
sheng wu xi bao 	生物细胞	c=3 d=1 t=30980
sheng wu xue 	生物学	c=0 d=0.1 t=10648
sheng xia 	剩下	c=4 d=1.06111 t=29872
sheng xiang 	声响	c=1 d=1 t=4522
sheng xiao 	生效	c=1 d=0.442344 t=20814
sheng xue 	升学	c=1 d=1.06637 t=4214
sheng xue kao 	升学考	c=2 d=1.07244 t=4658
sheng ye 	盛也	c=1 d=1 t=10867
sheng yi 	生意	c=1 d=1 t=11431
sheng yin 	声音	c=11 d=1 t=27354
sheng ying 	生硬	c=2 d=1 t=32474
sheng you 	声优	c=2 d=1.67032 t=21887
sheng yu 	剩余	c=2 d=1 t=30031
sheng yu 	生于	c=2 d=1 t=17500
sheng yu lv 	生育率	c=2 d=1 t=34395
sheng zai 	胜在	c=1 d=1 t=7140
sheng zao 	生造	c=2 d=0.373776 t=35748
sheng zhang 	生长	c=1 d=1 t=16125
sheng zhe 	生者	c=4 d=2.01096 t=28741
sheng zhe 	胜者	c=1 d=1 t=9054
sheng zhi 	生之	c=1 d=1 t=11458
sheng zhi 	生殖	c=0 d=0.1 t=5973
sheng zhi chong bai 	生殖崇拜	c=1 d=1 t=34135
sheng zhi ge li 	生殖隔离	c=1 d=1 t=5974
sheng zhi qi 	生殖器	c=2 d=0.0973614 t=35748
shi 	事	c=13 d=1 t=32282
shi 	使	c=14 d=1.00382 t=35324
shi 	势	c=0 d=0.1 t=22246
shi 	室	c=1 d=1.09418 t=5333
shi 	屎	c=4 d=0.865022 t=35748
shi 	式	c=7 d=1.3346 t=33518
shi 	时	c=20 d=1 t=33623
shi 	是	c=706 d=4.98446 t=35748
shi 	石	c=2 d=1 t=30661
shi 	识	c=1 d=1 t=11460
shi 	试	c=1 d=1 t=861
shi 	食	c=1 d=1 t=22425
shi ba 	十八	c=4 d=1.08777 t=27671
shi ba 	是吧	c=10 d=1.06204 t=34516
shi ba 	是把	c=1 d=1 t=6591
shi bai 	失败	c=2 d=1 t=19992
shi bei 	是被	c=2 d=1 t=13698
shi bie 	识别	c=3 d=0.674072 t=12537
shi bie le 	识别了	c=1 d=1 t=12538
shi bing 	士兵	c=1 d=1 t=9155
shi bu jue 	事不觉	c=1 d=1 t=25266
shi bu shi 	时不时	c=4 d=1 t=30913
shi bu shi 	是不是	c=54 d=0.867069 t=35748
shi chang 	市场	c=5 d=2.88382 t=31419
shi chu nan 	是处男	c=1 d=1 t=15377
shi cong 	是从	c=1 d=1 t=20902
shi da shi xiao 	时大时小	c=1 d=1 t=11669
shi dai 	世代	c=3 d=1.00155 t=7170
shi dai 	时代	c=7 d=1.04066 t=19388
shi dai de 	时代的	c=1 d=1 t=17403
shi dai fa zhan 	时代发展	c=1 d=1 t=19209
shi dan 	士耽	c=1 d=1 t=21218
shi de 	是的	c=12 d=1 t=30069
shi di 	史低	c=1 d=1 t=7308
shi dong yong fa 	使动用法	c=1 d=1 t=34672
shi er bu jian 	视而不见	c=1 d=1 t=33633
shi fen 	十分	c=1 d=1 t=34464
shi feng 	食蜂	c=1 d=1 t=27273
shi fou 	是否	c=6 d=0.0475963 t=35748
shi ge 	时隔	c=1 d=1 t=6622
shi ge 	是个	c=12 d=1.00001 t=34837
shi gei 	是给	c=1 d=1 t=6888
shi gu 	事故	c=0 d=0.1 t=14271
shi guang 	时光	c=1 d=0.718924 t=35748
shi he 	适合	c=3 d=1 t=18732
shi hou 	事后	c=1 d=1 t=13699
shi hou 	时候	c=125 d=1.31374 t=35748
shi ji 	世纪	c=8 d=1 t=32747
shi ji 	实机	c=1 d=1 t=1209
shi ji 	实际	c=3 d=1 t=23565
shi ji ge 	十几个	c=1 d=1 t=4211
shi ji shang 	实际上	c=4 d=1 t=33463
shi ji shang ne 	世纪上呢	c=1 d=1 t=12991
shi jia 	室家	c=1 d=1 t=22106
shi jian 	事件	c=4 d=0.557106 t=35748
shi jian 	实践	c=1 d=0.606531 t=35748
shi jian 	时间	c=34 d=1.61124 t=35748
shi jian 	是件	c=1 d=1 t=4918
shi jian chang 	时间长	c=1 d=1 t=13665
shi jian zhou 	时间轴	c=1 d=1 t=26314
shi jiao 	实教	c=2 d=1.0973 t=34251
shi jiao 	视角	c=4 d=2.90362 t=31460
shi jie 	世界	c=24 d=0.1 t=32375
shi jie guan 	世界观	c=3 d=1.00094 t=30389
shi jie ming hua 	世界名画	c=1 d=1 t=33959
shi jie xi 	世界系	c=2 d=1 t=28915
shi juan 	试卷	c=7 d=0.1 t=20103
shi juan shang 	试卷上	c=1 d=1 t=20104
shi jue 	视觉	c=1 d=0.1 t=33205
shi jue shang 	视觉上	c=1 d=1 t=33206
shi jue yuan su 	视觉元素	c=1 d=1 t=35576
shi jun li di 	势均力敌	c=1 d=1 t=11759
shi kai kou shuo ka ka ka ke di lei la ling ling luo luo ling ling luo luo ding kua ke ka ang a ka kong kong dao ren de da 	是开口说咔咔咔科迪勒拉零零落落零零落落顶夸克卡昂阿卡空空道人的大	c=1 d=1 t=5814
shi kan 	是看	c=1 d=1 t=31976
shi ke 	时刻	c=2 d=1 t=22658
shi kuang 	实况	c=1 d=1 t=15019
shi le 	事了	c=1 d=1 t=855
shi le 	湿了	c=1 d=1 t=30704
shi le 	试了	c=4 d=1.00011 t=30380
shi le xia 	试了下	c=2 d=1.61263 t=12660
shi li 	势力	c=1 d=1 t=22245
shi mian 	失眠	c=2 d=1.83946 t=19769
shi ming zhi 	实名制	c=1 d=1 t=31730
shi mo 	使魔	c=1 d=1 t=29603
shi pai 	实拍	c=1 d=1 t=8109
shi pin 	视频	c=28 d=0.375311 t=35748
shi pin 	食品	c=2 d=1 t=21742
shi pin wang zhan 	视频网站	c=1 d=1 t=22665
shi qi 	时期	c=2 d=1.79453 t=16367
shi qing 	事情	c=3 d=1 t=32002
shi qu 	失去	c=2 d=1 t=35115
shi ren 	诗人	c=4 d=1 t=9544
shi run de 	湿润的	c=1 d=1 t=3559
shi shen me 	是什么	c=5 d=1 t=24736
shi shi 	事实	c=10 d=1.00037 t=33296
shi shi 	实时	c=2 d=1 t=27631
shi shi 	时事	c=1 d=1 t=14929
shi shi 	试试	c=34 d=1.0031 t=34347
shi shi fei fei 	是是非非	c=1 d=1 t=3272
shi shi shang 	事实上	c=1 d=1 t=2306
shi shi zheng ming 	事实证明	c=1 d=1 t=33544
shi shu 	实属	c=1 d=1 t=18360
shi shu 	实数	c=1 d=1 t=15828
shi shuo xin yu 	世说新语	c=1 d=1 t=12771
shi ta 	使她	c=1 d=1 t=17520
shi tang 	食堂	c=1 d=1 t=31181
shi ti 	实体	c=1 d=1 t=16461
shi ti 	尸体	c=1 d=1 t=25449
shi tou 	石头	c=0 d=0.1 t=26335
shi tou men 	石头门	c=1 d=1 t=33861
shi tu 	试图	c=5 d=1 t=32324
shi wan 	十万	c=1 d=1 t=7582
shi wan mei 	使完美	c=1 d=1 t=3473
shi wei 	是为	c=1 d=1 t=22764
shi wei 	示威	c=1 d=1 t=11313
shi wei 	视为	c=1 d=1 t=12979
shi wen 	试问	c=1 d=1 t=7810
shi wo men 	使我们	c=1 d=1 t=28840
shi wu 	事物	c=7 d=1 t=29802
shi wu 	食物	c=2 d=1.84789 t=11975
shi xian 	实现	c=10 d=1.13551 t=24501
shi xiang 	是想	c=0 d=0.1 t=26888
shi xiang wen 	是想问	c=1 d=1 t=26889
shi xiao 	失效	c=10 d=1.66814 t=35748
shi xiao guo ma 	失效过吗	c=1 d=0.794534 t=35748
shi xing 	实行	c=1 d=1 t=4129
shi xiu 	食锈	c=2 d=1.00787 t=9238
shi yan 	实验	c=2 d=1 t=21093
shi yan 	食盐	c=1 d=1 t=8928
shi yan shi 	实验室	c=1 d=1 t=8873
shi yao 	是要	c=0 d=0.1 t=9058
shi yao jia ge 	是要加个	c=1 d=1 t=9059
shi ye 	视野	c=1 d=1 t=33283
shi ye jia 	实业家	c=1 d=1 t=11265
shi ye lv 	失业率	c=2 d=0.785262 t=35748
shi yi 	是以	c=1 d=1 t=26187
shi yi ge 	是一个	c=3 d=1.43387 t=17673
shi yi zhong 	是一种	c=1 d=1 t=32717
shi yin wei 	是因为	c=3 d=1 t=26593
shi ying 	适应	c=4 d=1.94657 t=35327
shi yong 	使用	c=12 d=0.588605 t=35748
shi yong 	是用	c=2 d=0.100186 t=24230
shi yong 	适用	c=2 d=1 t=14325
shi yong zhu yi 	实用主义	c=1 d=1 t=5248
shi you 	是有	c=1 d=1 t=26640
shi you dian 	是有点	c=1 d=1 t=3347
shi yu 	始于	c=1 d=1 t=2779
shi yue 	十月	c=1 d=1 t=3787
shi zai 	实在	c=4 d=1.13212 t=35676
shi zai 	是在	c=4 d=1 t=34246
shi zai lan 	实在懒	c=1 d=1 t=18508
shi zhe 	试着	c=3 d=0.293758 t=35748
shi zhe ge 	是这个	c=2 d=1 t=13371
shi zhi 	是指	c=1 d=1 t=16591
shi zhi 	试纸	c=1 d=1 t=3560
shi zhi shang de 	实质上的	c=1 d=1 t=17961
shi zhong 	始终	c=1 d=1 t=9815
shi zhong 	诗中	c=1 d=1 t=1557
shi zi 	式子	c=4 d=1.00001 t=20856
shi zi 	狮子	c=1 d=1 t=26089
shi zi jia 	十字架	c=1 d=1 t=35135
shi zi wang 	狮子王	c=1 d=1 t=32437
shou 	受	c=1 d=1 t=16394
shou 	手	c=3 d=1 t=32865
shou 	收	c=4 d=1 t=26632
shou 	首	c=1 d=1 t=10654
shou bo 	首播	c=1 d=1 t=30652
shou bu liao 	受不了	c=1 d=1 t=2594
shou cang 	收藏	c=4 d=1.25924 t=35217
shou cang le 	收藏了	c=1 d=1 t=6550
shou cang zhe 	收藏者	c=1 d=1 t=2162
shou chao 	手抄	c=1 d=1 t=26895
shou chuang 	首创	c=1 d=1 t=12794
